"info","is_mrna_tf","name","selected","shared name","updown"
"mrna","false","C6orf132","false","C6orf132","up"
"mrna","false","PALM2AKAP2","false","PALM2AKAP2","down"
"mrna","false","XKR7","false","XKR7","up"
"mrna","false","LONRF2","false","LONRF2","down"
"mrna","false","EML5","false","EML5","down"
"mrna","false","PRUNE2","false","PRUNE2","up"
"mrna","false","SESN3","false","SESN3","up"
"mrna","false","CRYBG3","false","CRYBG3","down"
"mrna","false","LENG8","false","LENG8","up"
"mrna","false","PXYLP1","false","PXYLP1","up"
"mrna","false","ARRDC4","false","ARRDC4","down"
"mrna","true","ZNF577","false","ZNF577","down"
"mrna","false","RAPH1","false","RAPH1","down"
"mrna","false","CACHD1","false","CACHD1","down"
"mrna","false","LRRN1","false","LRRN1","down"
"mrna","false","PELI2","false","PELI2","down"
"mrna","false","KCNQ5","false","KCNQ5","up"
"mrna","false","TOR4A","false","TOR4A","up"
"mrna","false","PEX5L","false","PEX5L","down"
"mrna","true","ZNF107","false","ZNF107","up"
"mrna","false","SACS","false","SACS","up"
"mrna","false","CLIC4","false","CLIC4","up"
"mrna","false","IGF2BP1","false","IGF2BP1","down"
"mrna","false","HYOU1","false","HYOU1","down"
"mrna","false","ARL4C","false","ARL4C","up"
"mrna","false","GJC1","false","GJC1","down"
"mrna","false","SLC16A6","false","SLC16A6","up"
"mrna","false","SOCS3","false","SOCS3","down"
"mrna","false","WNT5A","false","WNT5A","up"
"mrna","false","TIMP2","false","TIMP2","up"
"mrna","false","THY1","false","THY1","down"
"mrna","false","CXCL5","false","CXCL5","up"
"mrna","true","RORA","false","RORA","down"
"mrna","false","ROBO1","false","ROBO1","down"
"mrna","false","RAB3B","false","RAB3B","up"
"mrna","false","PER1","false","PER1","down"
"mrna","false","NOTCH2","false","NOTCH2","up"
"mrna","true","NFIA","false","NFIA","up"
"mrna","false","MDM4","false","MDM4","up"
"mrna","false","LIF","false","LIF","up"
"mrna","false","LDLR","false","LDLR","down"
"mrna","false","KCNC4","false","KCNC4","down"
"mrna","false","IL11","false","IL11","down"
"mrna","false","EIF4A1","false","EIF4A1","up"
"mrna","false","DSG2","false","DSG2","up"
"mrna","false","COL12A1","false","COL12A1","down"
"mrna","false","CDK6","false","CDK6","up"
"mrna","false","CCND2","false","CCND2","up"
"mrna","false","CBS","false","CBS","up"
"mrna","false","SERPING1","false","SERPING1","up"
"mrna","false","APP","false","APP","down"
"mrna","false","BIRC3","false","BIRC3","up"
"mrna","false","ANPEP","false","ANPEP","down"
"mirna",,"mir-215-5p","false","mir-215-5p","down"
"mirna",,"mir-145-3p","false","mir-145-3p","down"
"mirna",,"mir-96-5p","false","mir-96-5p","up"
"mirna",,"mir-409-3p","false","mir-409-3p","down"
"mirna",,"mir-143-5p","false","mir-143-5p","down"
"mirna",,"mir-550a-5p","false","mir-550a-5p","up"
"mirna",,"mir-125b-2-3p","false","mir-125b-2-3p","down"
"mirna",,"mir-3613-5p","false","mir-3613-5p","up"
"mirna",,"mir-185-3p","false","mir-185-3p","up"
"mirna",,"mir-326","false","mir-326","down"
"mirna",,"mir-129-5p","false","mir-129-5p","down"
"mirna",,"mir-421","false","mir-421","up"
"mirna",,"mir-486-3p","false","mir-486-3p","up"
"mirna",,"mir-146b-3p","false","mir-146b-3p","up"
"mirna",,"mir-362-5p","false","mir-362-5p","down"
"mirna",,"mir-150-5p","false","mir-150-5p","up"
"mirna",,"mir-221-5p","false","mir-221-5p","down"
"mirna",,"mir-493-3p","false","mir-493-3p","down"
"mirna",,"mir-141-3p","false","mir-141-3p","down"
"mirna",,"mir-138-5p","false","mir-138-5p","down"
"mirna",,"mir-497-5p","false","mir-497-5p","down"
"mirna",,"mir-937-3p","false","mir-937-3p","up"
"mirna",,"mir-23a-5p","false","mir-23a-5p","down"
"mirna",,"mir-135a-5p","false","mir-135a-5p","down"
"mirna",,"mir-145-5p","false","mir-145-5p","down"
"dummy",,"","false","mir-192-5p/mir-215-5p","dummy"
"dummy",,"","false","mir-192-5p/mir-19a-3p","dummy"
"mirna",,"mir-192-5p","false","mir-192-5p","down"
"dummy",,"","false","mir-19a-3p/mir-215-5p","dummy"
"mirna",,"mir-19a-3p","false","mir-19a-3p","up"
"dummy",,"","false","mir-195-5p/mir-9-5p","dummy"
"mirna",,"mir-195-5p","false","mir-195-5p","down"
"dummy",,"","false","mir-424-5p/mir-874-3p","dummy"
"dummy",,"","false","mir-502-5p/mir-940","dummy"
"mirna",,"mir-502-5p","false","mir-502-5p","down"
"dummy",,"","false","mir-16-2-3p/mir-145-3p","dummy"
"mirna",,"mir-16-2-3p","false","mir-16-2-3p","up"
"dummy",,"","false","mir-141-5p/mir-96-5p","dummy"
"dummy",,"","false","mir-616-5p/mir-409-3p","dummy"
"mirna",,"mir-616-5p","false","mir-616-5p","up"
"dummy",,"","false","mir-598-3p/mir-143-5p","dummy"
"mirna",,"mir-598-3p","false","mir-598-3p","down"
"dummy",,"","false","let-7c-5p/mir-192-5p","dummy"
"dummy",,"","false","mir-491-5p/mir-550a-5p","dummy"
"mirna",,"mir-491-5p","false","mir-491-5p","up"
"dummy",,"","false","mir-629-3p/mir-502-5p","dummy"
"mirna",,"mir-629-3p","false","mir-629-3p","up"
"dummy",,"","false","mir-1229-3p/mir-424-5p","dummy"
"mirna",,"mir-1229-3p","false","mir-1229-3p","up"
"dummy",,"","false","mir-378a-3p/mir-296-5p","dummy"
"mirna",,"mir-378a-3p","false","mir-378a-3p","down"
"dummy",,"","false","mir-589-3p/mir-296-5p","dummy"
"dummy",,"","false","mir-589-3p/mir-125b-2-3p","dummy"
"dummy",,"","false","mir-106a-5p/mir-141-3p","dummy"
"mirna",,"mir-106a-5p","false","mir-106a-5p","down"
"dummy",,"","false","mir-9-5p/mir-3613-5p","dummy"
"mirna",,"mir-9-5p","false","mir-9-5p","down"
"dummy",,"","false","mir-135b-5p/mir-139-5p","dummy"
"mirna",,"mir-135b-5p","false","mir-135b-5p","up"
"dummy",,"","false","mir-187-3p/mir-185-3p","dummy"
"mirna",,"mir-187-3p","false","mir-187-3p","down"
"dummy",,"","false","mir-642a-5p/mir-326","dummy"
"mirna",,"mir-642a-5p","false","mir-642a-5p","up"
"dummy",,"","false","mir-584-5p/mir-135b-5p","dummy"
"mirna",,"mir-584-5p","false","mir-584-5p","up"
"dummy",,"","false","mir-1226-3p/mir-424-5p","dummy"
"mirna",,"mir-1226-3p","false","mir-1226-3p","up"
"dummy",,"","false","mir-139-5p/mir-10a-3p","dummy"
"mirna",,"mir-139-5p","false","mir-139-5p","down"
"dummy",,"","false","mir-182-5p/mir-141-5p","dummy"
"mirna",,"mir-182-5p","false","mir-182-5p","up"
"dummy",,"","false","mir-146a-5p/mir-149-5p","dummy"
"mirna",,"mir-146a-5p","false","mir-146a-5p","up"
"dummy",,"","false","mir-338-3p/mir-9-5p","dummy"
"mirna",,"mir-338-3p","false","mir-338-3p","down"
"dummy",,"","false","mir-4326/mir-23a-5p","dummy"
"mirna",,"mir-4326","false","mir-4326","up"
"dummy",,"","false","mir-378a-5p/mir-145-5p","dummy"
"mirna",,"mir-378a-5p","false","mir-378a-5p","down"
"dummy",,"","false","mir-335-3p/mir-138-5p","dummy"
"mirna",,"mir-335-3p","false","mir-335-3p","up"
"dummy",,"","false","mir-141-5p/mir-129-5p","dummy"
"dummy",,"","false","mir-30c-1-3p/mir-421","dummy"
"dummy",,"","false","mir-205-5p/mir-30c-1-3p","dummy"
"dummy",,"","false","mir-30c-1-3p/mir-106a-5p","dummy"
"mirna",,"mir-30c-1-3p","false","mir-30c-1-3p","down"
"dummy",,"","false","mir-296-5p/mir-486-3p","dummy"
"mirna",,"mir-296-5p","false","mir-296-5p","up"
"dummy",,"","false","mir-149-5p/mir-195-5p","dummy"
"mirna",,"mir-149-5p","false","mir-149-5p","down"
"dummy",,"","false","mir-148a-5p/mir-9-5p","dummy"
"mirna",,"mir-148a-5p","false","mir-148a-5p","up"
"dummy",,"","false","mir-589-3p/mir-146a-5p","dummy"
"mirna",,"mir-589-3p","false","mir-589-3p","up"
"dummy",,"","false","mir-874-3p/mir-141-3p","dummy"
"mirna",,"mir-874-3p","false","mir-874-3p","down"
"dummy",,"","false","mir-34c-3p/mir-146b-3p","dummy"
"mirna",,"mir-34c-3p","false","mir-34c-3p","up"
"dummy",,"","false","mir-205-5p/mir-16-2-3p","dummy"
"mirna",,"mir-205-5p","false","mir-205-5p","down"
"dummy",,"","false","mir-10a-3p/mir-362-5p","dummy"
"mirna",,"mir-10a-3p","false","mir-10a-3p","down"
"dummy",,"","false","mir-379-5p/mir-150-5p","dummy"
"mirna",,"mir-379-5p","false","mir-379-5p","down"
"dummy",,"","false","mir-939-5p/mir-221-5p","dummy"
"mirna",,"mir-939-5p","false","mir-939-5p","up"
"dummy",,"","false","mir-194-3p/mir-378a-3p","dummy"
"mirna",,"mir-194-3p","false","mir-194-3p","down"
"dummy",,"","false","let-7c-5p/mir-296-5p","dummy"
"mirna",,"let-7c-5p","false","let-7c-5p","down"
"dummy",,"","false","mir-424-5p/mir-497-5p","dummy"
"mirna",,"mir-424-5p","false","mir-424-5p","down"
"dummy",,"","false","mir-133a-3p/mir-493-3p","dummy"
"mirna",,"mir-133a-3p","false","mir-133a-3p","down"
"dummy",,"","false","mir-92a-1-5p/mir-141-3p","dummy"
"mirna",,"mir-92a-1-5p","false","mir-92a-1-5p","down"
"dummy",,"","false","mir-194-5p/mir-138-5p","dummy"
"mirna",,"mir-194-5p","false","mir-194-5p","down"
"dummy",,"","false","mir-570-3p/mir-205-5p","dummy"
"dummy",,"","false","mir-450b-5p/mir-497-5p","dummy"
"dummy",,"","false","mir-3065-5p/mir-382-5p","dummy"
"mirna",,"mir-3065-5p","false","mir-3065-5p","down"
"dummy",,"","false","mir-382-5p/mir-937-3p","dummy"
"mirna",,"mir-382-5p","false","mir-382-5p","down"
"dummy",,"","false","mir-450b-5p/mir-195-5p","dummy"
"mirna",,"mir-450b-5p","false","mir-450b-5p","down"
"dummy",,"","false","mir-214-5p/mir-940","dummy"
"mirna",,"mir-214-5p","false","mir-214-5p","down"
"dummy",,"","false","mir-940/mir-16-2-3p","dummy"
"mirna",,"mir-940","false","mir-940","down"
"dummy",,"","false","mir-23b-5p/mir-23a-5p","dummy"
"mirna",,"mir-23b-5p","false","mir-23b-5p","down"
"dummy",,"","false","mir-570-3p/mir-135a-5p","dummy"
"mirna",,"mir-570-3p","false","mir-570-3p","down"
"dummy",,"","false","mir-196b-5p/mir-589-3p","dummy"
"mirna",,"mir-196b-5p","false","mir-196b-5p","up"
"dummy",,"","false","mir-141-5p/mir-145-5p","dummy"
"mirna",,"mir-141-5p","false","mir-141-5p","down"
